<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
US1.BABA,1,20211001,140500,144.0000000,144.0000000,144.0000000,144.0000000,100
US1.BABA,1,20211001,140600,143.9600000,143.9600000,143.8900000,143.9500000,1877
US1.BABA,1,20211001,140700,143.9300000,143.9300000,143.9300000,143.9300000,100
US1.BABA,1,20211001,140800,143.8900000,143.9200000,143.8500000,143.8800000,1600
US1.BABA,1,20211001,140900,143.8800000,143.9000000,143.8800000,143.9000000,400
US1.BABA,1,20211001,141000,143.8900000,143.9100000,143.8700000,143.8700000,600
US1.BABA,1,20211001,141100,143.8600000,143.8600000,143.8000000,143.8000000,4324
US1.BABA,1,20211001,141200,143.8200000,143.8500000,143.8000000,143.8500000,2186
US1.BABA,1,20211001,141300,143.9000000,143.9000000,143.8800000,143.8800000,500
US1.BABA,1,20211001,141400,143.8100000,143.8100000,143.7700000,143.7900000,1800
US1.BABA,1,20211001,141500,143.8000000,143.8000000,143.7600000,143.7600000,2000
US1.BABA,1,20211001,141600,143.7800000,143.8200000,143.7800000,143.8200000,400
US1.BABA,1,20211001,141700,143.8800000,143.9000000,143.8800000,143.8950000,1071
US1.BABA,1,20211001,141800,143.9100000,143.9400000,143.9100000,143.9400000,762
US1.BABA,1,20211001,141900,143.9500000,143.9500000,143.9200000,143.9200000,200
US1.BABA,1,20211001,142000,143.9300000,143.9300000,143.9100000,143.9100000,700
US1.BABA,1,20211001,142100,143.9500000,143.9700000,143.9400000,143.9500000,779
US1.BABA,1,20211001,142200,143.9600000,143.9600000,143.9500000,143.9600000,1000
US1.BABA,1,20211001,142300,143.9400000,143.9700000,143.9000000,143.9000000,800
US1.BABA,1,20211001,142400,143.8600000,143.9100000,143.8600000,143.9100000,1000
US1.BABA,1,20211001,142500,143.9900000,143.9900000,143.9900000,143.9900000,100
US1.BABA,1,20211001,142600,144.0300000,144.0700000,144.0300000,144.0600000,1000
US1.BABA,1,20211001,142900,144.0100000,144.0500000,143.9800000,144.0500000,1005
US1.BABA,1,20211001,143000,144.0400000,144.0400000,144.0100000,144.0100000,1617
US1.BABA,1,20211001,143200,144.0000000,144.0000000,144.0000000,144.0000000,100
US1.BABA,1,20211001,143300,144.0100000,144.0100000,143.9000000,143.9100000,700
US1.BABA,1,20211001,143400,143.8900000,143.8900000,143.8500000,143.8500000,200
US1.BABA,1,20211001,143500,143.8700000,143.9400000,143.8700000,143.9400000,521
US1.BABA,1,20211001,143600,144.0200000,144.0200000,144.0200000,144.0200000,121
US1.BABA,1,20211001,143700,144.0500000,144.0500000,144.0300000,144.0400000,497
US1.BABA,1,20211001,143900,144.0200000,144.0200000,144.0000000,144.0100000,906
US1.BABA,1,20211001,144100,144.0600000,144.0700000,144.0600000,144.0700000,666
US1.BABA,1,20211001,144200,144.0300000,144.0300000,144.0300000,144.0300000,200
US1.BABA,1,20211001,144300,144.0400000,144.0400000,144.0400000,144.0400000,100
US1.BABA,1,20211001,144400,144.0700000,144.0700000,144.0600000,144.0600000,300
US1.BABA,1,20211001,144500,144.0100000,144.0100000,143.9400000,143.9400000,500
US1.BABA,1,20211001,144600,143.9500000,143.9700000,143.9400000,143.9500000,500
US1.BABA,1,20211001,144700,143.9500000,143.9500000,143.9000000,143.9000000,1000
US1.BABA,1,20211001,145000,144.0300000,144.0300000,144.0100000,144.0100000,1100
US1.BABA,1,20211001,145100,143.9800000,143.9800000,143.9800000,143.9800000,200
US1.BABA,1,20211001,145200,144.0000000,144.0000000,144.0000000,144.0000000,200
US1.BABA,1,20211001,145300,144.0600000,144.0600000,144.0600000,144.0600000,200
US1.BABA,1,20211001,145400,144.1300000,144.1300000,144.1300000,144.1300000,100
US1.BABA,1,20211001,145500,144.1400000,144.1400000,144.1400000,144.1400000,100
US1.BABA,1,20211001,145600,144.1600000,144.1800000,144.1500000,144.1500000,900
US1.BABA,1,20211001,145700,144.1200000,144.1200000,144.1100000,144.1100000,200
US1.BABA,1,20211001,145800,144.1000000,144.1100000,144.1000000,144.1100000,200
US1.BABA,1,20211001,145900,144.1100000,144.1100000,144.1100000,144.1100000,100
US1.BABA,1,20211001,150000,144.1300000,144.1900000,144.1200000,144.1900000,847
US1.BABA,1,20211001,150100,144.1800000,144.2300000,144.1800000,144.2000000,800
US1.BABA,1,20211001,150200,144.1900000,144.1900000,144.1100000,144.1100000,300
US1.BABA,1,20211001,150300,144.0900000,144.0900000,144.0900000,144.0900000,945
US1.BABA,1,20211001,150400,144.1500000,144.1500000,144.1100000,144.1100000,200
US1.BABA,1,20211001,150700,144.0500000,144.0700000,143.9800000,143.9800000,2600
US1.BABA,1,20211001,150800,144.0800000,144.0800000,144.0800000,144.0800000,200
