<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
US1.SPY,1,20211001,100600,429.3050000,429.8400000,429.2900000,429.6800000,38549
US1.SPY,1,20211001,100700,429.6700000,429.7800000,429.5100000,429.7800000,27418
US1.SPY,1,20211001,100800,429.7800000,430.1000000,429.7500000,429.8000000,23303
US1.SPY,1,20211001,100900,429.7500000,429.8000000,429.5100000,429.7700000,22084
US1.SPY,1,20211001,101000,429.7700000,429.8900000,429.3600000,429.5600000,33344
US1.SPY,1,20211001,101100,429.5000000,429.9800000,429.4300000,429.9300000,27330
US1.SPY,1,20211001,101200,429.9000000,429.9700000,429.5600000,429.6100000,33771
US1.SPY,1,20211001,101300,429.5500000,430.0200000,429.5500000,429.9600000,32545
US1.SPY,1,20211001,101400,429.9500000,430.0300000,429.5400000,429.5400000,34874
US1.SPY,1,20211001,101500,429.5300000,429.6200000,428.2800000,428.2800000,74541
US1.SPY,1,20211001,101600,428.2900000,428.7800000,428.2300000,428.4900000,56487
US1.SPY,1,20211001,101700,428.4700000,428.6300000,428.0300000,428.2000000,57892
US1.SPY,1,20211001,101800,428.1750000,428.4000000,427.9700000,427.9900000,32249
US1.SPY,1,20211001,101900,427.9300000,428.2200000,427.9200000,428.0600000,54566
US1.SPY,1,20211001,102000,428.1300000,428.1300000,427.7400000,428.0600000,37079
US1.SPY,1,20211001,102100,428.0300000,428.2200000,427.7700000,427.7700000,38803
US1.SPY,1,20211001,102200,427.8000000,427.8900000,427.5000000,427.5800000,40714
US1.SPY,1,20211001,102300,427.5500000,427.7300000,427.2600000,427.3300000,24465
US1.SPY,1,20211001,102400,427.3100000,427.5600000,427.2700000,427.4300000,38383
US1.SPY,1,20211001,102500,427.4500000,427.5700000,427.2700000,427.4700000,27292
US1.SPY,1,20211001,102600,427.4600000,427.9500000,427.4400000,427.8200000,39515
US1.SPY,1,20211001,102700,427.8000000,428.0400000,427.7900000,427.8500000,41504
US1.SPY,1,20211001,102800,427.8700000,428.1700000,427.7600000,428.0700000,32426
US1.SPY,1,20211001,102900,428.0900000,428.0900000,427.6800000,427.7100000,30848
US1.SPY,1,20211001,103000,427.6900000,427.9800000,427.5500000,427.6100000,47372
US1.SPY,1,20211001,103100,427.6000000,427.8900000,427.4600000,427.8800000,51561
US1.SPY,1,20211001,103200,427.8500000,427.9300000,427.6400000,427.6400000,21755
US1.SPY,1,20211001,103300,427.6300000,427.9200000,427.6200000,427.8800000,17843
US1.SPY,1,20211001,103400,427.8600000,427.9300000,427.6400000,427.7700000,20137
US1.SPY,1,20211001,103500,427.7400000,428.2600000,427.6400000,428.2500000,40789
US1.SPY,1,20211001,103600,428.3000000,428.3000000,427.8400000,427.8400000,26631
US1.SPY,1,20211001,103700,427.8400000,428.0700000,427.7100000,428.0700000,20943
US1.SPY,1,20211001,103800,428.0900000,428.0900000,427.7500000,427.8000000,26438
US1.SPY,1,20211001,103900,427.8400000,427.9900000,427.3800000,427.3800000,32047
US1.SPY,1,20211001,104000,427.3900000,428.3400000,427.3700000,428.2200000,50182
US1.SPY,1,20211001,104100,428.1950000,428.1950000,427.9100000,427.9500000,34382
US1.SPY,1,20211001,104200,427.9000000,427.9900000,427.7300000,427.9000000,36720
US1.SPY,1,20211001,104300,427.9000000,427.9300000,427.6300000,427.8200000,22846
US1.SPY,1,20211001,104400,427.7700000,427.8100000,427.5600000,427.5600000,17377
US1.SPY,1,20211001,104500,427.5500000,427.6000000,427.2400000,427.5300000,39798
US1.SPY,1,20211001,104600,427.5000000,427.5500000,427.3000000,427.4000000,38292
US1.SPY,1,20211001,104700,427.3900000,427.7300000,427.3600000,427.5900000,35874
US1.SPY,1,20211001,104800,427.5600000,428.1600000,427.4800000,428.1100000,18688
US1.SPY,1,20211001,104900,428.1000000,428.3800000,427.9600000,428.3400000,22900
US1.SPY,1,20211001,105000,428.3700000,428.4700000,428.1600000,428.4200000,36361
US1.SPY,1,20211001,105100,428.4200000,428.4300000,428.2200000,428.3900000,58136
US1.SPY,1,20211001,105200,428.3900000,428.3900000,428.0200000,428.2200000,40651
US1.SPY,1,20211001,105300,428.2100000,428.3200000,428.0500000,428.2400000,19152
US1.SPY,1,20211001,105400,428.1600000,428.3400000,428.1400000,428.1800000,13301
US1.SPY,1,20211001,105500,428.2000000,428.5200000,428.1200000,428.4700000,16825
US1.SPY,1,20211001,105600,428.4500000,428.6900000,428.4350000,428.6800000,19746
US1.SPY,1,20211001,105700,428.6900000,429.0100000,428.6900000,428.9400000,36734
US1.SPY,1,20211001,105800,428.9000000,429.1750000,428.9000000,429.0950000,22940
US1.SPY,1,20211001,105900,429.0900000,429.2400000,429.0400000,429.1700000,25057
US1.SPY,1,20211001,110000,429.1800000,429.4500000,429.0800000,429.3200000,25363
US1.SPY,1,20211001,110100,429.2900000,429.6500000,429.1600000,429.6500000,23829
US1.SPY,1,20211001,110200,429.6000000,429.6450000,429.3000000,429.3900000,31282
US1.SPY,1,20211001,110300,429.3900000,429.4700000,429.2200000,429.2200000,12167
US1.SPY,1,20211001,110400,429.1800000,429.2700000,429.0100000,429.0700000,27924
US1.SPY,1,20211001,110500,429.1000000,429.2950000,429.0700000,429.0900000,17412
US1.SPY,1,20211001,110600,429.1300000,429.1900000,428.9950000,428.9950000,13837
US1.SPY,1,20211001,110700,428.9800000,429.1550000,428.7900000,428.8200000,35483
US1.SPY,1,20211001,110800,428.7900000,428.9300000,428.5200000,428.5200000,19769
US1.SPY,1,20211001,110900,428.5400000,428.6500000,428.3200000,428.3200000,25020
US1.SPY,1,20211001,111000,428.3400000,428.5800000,428.2900000,428.4200000,10300
US1.SPY,1,20211001,111100,428.4300000,428.6650000,428.3700000,428.6100000,18230
US1.SPY,1,20211001,111200,428.6500000,428.9100000,428.5400000,428.8300000,16120
US1.SPY,1,20211001,111300,428.8200000,430.1100000,428.8100000,430.0800000,52538
US1.SPY,1,20211001,111400,430.0800000,430.5400000,430.0500000,430.3200000,33128
US1.SPY,1,20211001,111500,430.3400000,430.5000000,430.2700000,430.4400000,40483
US1.SPY,1,20211001,111600,430.3700000,430.5000000,430.2500000,430.3200000,31597
US1.SPY,1,20211001,111700,430.2300000,430.3600000,430.0700000,430.3000000,21503
US1.SPY,1,20211001,111800,430.2900000,430.5500000,430.2700000,430.4800000,20513
